#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	Unknown_BM251-ZX01-010001_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010002_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010003_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010004_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010005_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010006_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010007_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010008_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010009_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010010_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010011_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010012_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010013_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010014_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010015_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010016_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010017_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010018_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010019_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010020_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010021_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010022_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010023_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010024_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010025_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010026_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010027_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010028_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010029_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010030_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010031_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010032_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010033_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010034_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010035_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010036_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010037_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010038_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010039_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010040_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010041_good_metaphlan_bugs_list	Unknown_BM251-ZX01-010042_good_metaphlan_bugs_list
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_SGB9281|t__SGB9281	0.0	0.0	0.03136	0.18219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis|t__SGB6962	0.0	0.0	0.03046	3.2724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9641|s__GGB9641_SGB15117|t__SGB15117	0.0	0.0	0.03037	0.00177	0.0	0.0	0.0	0.0	0.00206	0.0	0.0	0.0	0.0	0.00187	0.0	0.01143	0.0	0.0	0.0	0.0	0.00028	0.0	0.05304	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB6566|s__GGB6566_SGB9275|t__SGB9275	0.0	0.0	0.03026	0.01833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB4616|o__OFGB4616|f__FGB4616|g__GGB3126|s__GGB3126_SGB4139|t__SGB4139	0.0	0.0	0.02973	0.00479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Waltera|s__Waltera_acetigignens|t__SGB4914	0.0	0.0	0.02957	0.00891	0.0	0.0	0.02975	0.0	0.10487	0.0	0.0	1.1259	0.0	0.0	0.0	0.31705	0.0	1.87763	0.0	0.0	0.08126	0.0	0.24707	0.00164	0.0	0.0	0.0	0.0	0.25695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_iners|t__SGB7025	0.0	0.0	0.0282	0.0	0.0	0.0	0.0	20.3736	0.0	3.45725	97.17994	0.0	0.0	0.0	45.76423	0.25023	0.0	0.0	0.15425	2.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.42847	0.0	61.18675	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerota|c__CFGB2378|o__OFGB2378|f__FGB2378|g__GGB6518|s__GGB6518_SGB9205|t__SGB9205	0.0	0.0	0.02795	0.0	0.0	0.0	0.78665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21666	0.0	0.0	0.0	0.17353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9602|s__GGB9602_SGB15031|t__SGB15031	0.0	0.0	0.02767	0.00773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25044	0.0	0.5668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023|f__FGB3023|g__GGB9502|s__GGB9502_SGB14899|t__SGB14899	0.0	0.0	0.02491	0.0084	0.0	0.0	0.00401	0.0	0.0	0.0	0.0	0.05203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03985	0.0	0.06374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_butyricigenes|t__SGB25493	0.0	0.0	0.02477	0.00853	0.0	0.0	0.02137	0.0	0.0	0.0	0.0	0.02294	0.0	0.0	0.0	0.0024	0.0	0.05044	0.0	0.0	0.00939	0.0	0.00581	0.0	0.0	0.0	0.02298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9094|s__GGB9094_SGB14025|t__SGB14025	0.0	0.0	0.02298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9612|s__GGB9612_SGB15047|t__SGB15047	0.0	0.0	0.02265	0.00013	0.0	0.0	0.08654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis|t__SGB1855	0.0	0.0	0.02202	0.00127	0.0	0.0	0.0	0.0	0.33573	0.0	0.0	0.0	0.0	0.00652	0.0	0.0	0.0	0.02624	0.0	0.0	0.0	0.0	0.22655	0.0	0.0	0.0	0.0	0.0	0.25896	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB4629	0.0	0.0	0.02197	0.00579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9104|s__GGB9104_SGB14037|t__SGB14037	0.0	0.0	0.0217	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Zhenpiania|s__Zhenpiania_hominis|t__SGB14854	0.0	0.0	0.02141	0.01894	0.0	0.0	0.0	0.0	0.00244	0.0	0.0	0.00182	0.0	0.00639	0.0	0.00657	0.0	0.00615	0.0	0.0	8e-05	0.0	0.00428	0.03013	0.0	0.0	0.0091	0.0	0.01127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB9062|s__GGB9062_SGB13981|t__SGB13981	0.0	0.0	0.02024	0.0	0.0	0.0	0.02289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_unclassified_SGB4769|t__SGB4769	0.0	0.0	0.01987	0.01488	0.0	0.0	0.00615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05508	0.0	0.01477	0.0	0.0	0.0	0.0	0.08086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerota|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__GGB6513|s__GGB6513_SGB9199|t__SGB9199	0.0	0.0	0.01895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330|f__FGB79330|g__GGB3005|s__GGB3005_SGB3996|t__SGB3996	0.0	0.0	0.01801	0.00524	0.0	0.0	0.0	0.0	0.00992	0.0	0.0	0.0	0.0	0.0	0.0	0.00199	0.0	0.0	0.0	0.0	0.00967	0.0	0.04794	0.02018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__SGB5045	0.0	0.0	0.0179	0.14201	0.0	0.0	0.00328	0.0	0.0	0.0	0.0	0.07443	0.0	0.33567	0.0	0.08871	0.0	0.13646	0.0	0.0	0.58106	0.0	0.0	0.0	0.0	0.0	0.1031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter_hominis|t__SGB15131	0.0	0.0	0.01784	0.0013	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.00026	0.0	0.00505	0.0	0.00013	0.0	0.0	0.0	0.0	0.00949	0.0	0.0	0.0	0.00558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF32_12BH|t__SGB4710	0.0	0.0	0.01782	0.00312	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerota|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__GGB6512|s__GGB6512_SGB9197|t__SGB9197	0.0	0.0	0.01718	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__GGB35068|s__GGB35068_SGB47850|t__SGB47850	0.0	0.0	0.01661	0.0107	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum|t__SGB14853	0.0	0.0	0.0162	0.00721	0.0	0.0	0.00888	0.0	0.05385	0.0	0.0	0.0	0.0	0.01419	0.0	0.00367	0.0	0.00317	0.0	0.0	0.67751	0.0	0.01462	0.01578	0.0	0.0	0.00196	0.0	0.02566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium|t__SGB15140	0.0	0.0	0.01542	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00989	0.0	0.0	0.0	0.00513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobiota|c__Opitutia|o__Puniceicoccales|f__Puniceicoccaceae|g__Puniceicoccaceae_unclassified|s__Puniceicoccaceae_bacterium_Marseille_Q1082|t__SGB8770	0.0	0.0	0.01519	0.01635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4813	0.0	0.0	0.01506	0.0	0.0	0.0	0.01209	0.0	0.0	0.0	0.0	0.03488	0.0	0.0	0.0	0.0	0.0	0.24203	0.0	0.0	0.0	0.0	0.03081	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus|t__SGB2325	0.0	0.0	0.01394	0.0109	0.0	0.0	0.0	0.0	0.00813	0.0	0.0	0.06174	0.0	0.02396	0.0	0.43996	0.0	0.0	0.0	0.0	0.0	0.0	0.01666	0.01158	0.0	0.0	0.1589	0.0	0.06731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus|t__SGB4960	0.0	0.0	0.01389	0.02304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19909	0.0	0.0	0.0	0.0	0.0	0.01603	0.0	0.0	0.0	0.0	0.09302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB51959|s__GGB51959_SGB72479|t__SGB72479	0.0	0.0	0.01368	0.00254	0.0	0.0	0.00246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278	0.0	0.0	0.0	0.0	0.0	0.0	0.03713	0.0	0.0	0.0	0.01505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_SGB14844|t__SGB14844	0.0	0.0	0.01341	0.01675	0.0	0.0	0.0	0.0	0.01453	0.0	0.0	0.00759	0.0	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330|f__FGB79330|g__GGB3001|s__GGB3001_SGB3992|t__SGB3992	0.0	0.0	0.01313	0.03501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_MSJ_37|t__SGB109649	0.0	0.0	0.01292	0.00192	0.0	0.0	0.00202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter_celer|t__SGB79840	0.0	0.0	0.01102	0.0	0.0	0.0	0.00105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195	0.0	0.0	0.0	0.0	0.00134	0.0	0.0	0.0	0.00305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_bouchesdurhonensis|t__SGB21587	0.0	0.0	0.01087	0.00413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_SGB54293|t__SGB54293	0.0	0.0	0.01087	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii|t__SGB1858	0.0	0.0	0.0107	0.00548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02113	0.0	0.0	0.0	0.0	0.70701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_AF58_1A|t__SGB4706	0.0	0.0	0.0106	0.02527	0.0	0.0	0.02612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Simiaoa|s__Simiaoa_sunii|t__SGB4910	0.0	0.0	0.01043	0.0	0.0	0.0	0.00998	0.0	4.02226	0.0	0.0	0.0	0.0	1.18515	0.0	0.11958	1.35863	1.7039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15521	0.0	0.0	0.0	0.0	0.0	0.35841	0.08419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques|t__SGB4608	0.0	0.0	0.0104	0.0	0.0	0.0	0.0	0.0	0.08836	0.0	0.0	0.15208	0.0	0.0	0.0	0.15416	0.0	0.16893	0.0	0.0	0.00229	0.0	0.19827	0.0	0.0	0.0	0.01598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_SGB4691|t__SGB4691	0.0	0.0	0.00995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_210917_SL_2_15|t__SGB79823	0.0	0.0	0.00991	0.00294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4605|s__GGB4605_SGB6378|t__SGB6378	0.0	0.0	0.00961	0.04092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius|t__SGB8007	0.0	0.0	0.00921	0.00718	0.0	0.0	0.00995	0.00939	0.03547	0.0	0.0	0.06531	0.0	0.0054	0.0	0.05423	0.0	0.0396	0.0	0.0	0.04866	0.0	0.02062	0.02074	0.0	0.0	0.9617	0.0	0.00368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792|f__FGB93792|g__GGB9524|s__GGB9524_SGB14924|t__SGB14924	0.0	0.0	0.00855	0.01827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43193	0.0	0.0	0.0	0.0	0.0	0.0	0.24522	0.0	0.0	0.0	0.01239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae|g__Agathobaculum|s__Agathobaculum_faecis|t__SGB14995	0.0	0.0	0.00841	0.00267	0.0	0.0	0.0	0.0	0.00304	0.0	0.0	0.0	0.0	0.01155	0.0	0.0	0.0	0.0	0.0	0.0	0.00506	0.0	0.00512	0.01257	0.0	0.0	0.01644	0.0	0.06101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
